Time_us	Amplitude_V
790000.00	2.3200
790050.00	2.7563
790100.00	2.7223
790150.00	3.2326
790200.00	3.3575
790250.00	3.3978
790300.00	3.7360
790350.00	3.9469
790400.00	4.2207
790450.00	4.4769
790500.00	4.7778
790550.00	4.4652
790600.00	4.6017
790650.00	4.5087
790700.00	4.3477
790750.00	4.3192
790800.00	4.0408
790850.00	3.4858
790900.00	3.3075
790950.00	2.7147
791000.00	2.3834
791050.00	2.0444
791100.00	1.4652
791150.00	0.9760
791200.00	0.4827
791250.00	0.2082
791300.00	0.0000
791350.00	0.0000
791400.00	0.0000
791450.00	0.0000
791500.00	0.0000
791550.00	0.0000
791600.00	0.1508
791650.00	0.4280
791700.00	0.6361
791750.00	1.1239
791800.00	1.3408
791850.00	1.5874
791900.00	1.7993
791950.00	2.4387
792000.00	2.6666
792050.00	3.0852
792100.00	3.4127
792150.00	3.2708
792200.00	3.5340
792250.00	3.5974
792300.00	4.2923
792350.00	4.4864
792400.00	4.6232
792450.00	4.6387
792500.00	4.9107
792550.00	5.0000
792600.00	5.0000
792650.00	5.0000
792700.00	4.9657
792750.00	4.6833
792800.00	4.5768
792850.00	4.1771
792900.00	3.5638
792950.00	3.4297
793000.00	2.9350
793050.00	2.3558
793100.00	1.8527
793150.00	1.5642
793200.00	0.7613
793250.00	0.7605
793300.00	0.2839
793350.00	0.2856
793400.00	0.0697
793450.00	0.0000
793500.00	0.0551
793550.00	0.3825
793600.00	0.4428
793650.00	0.6516
793700.00	0.9453
793750.00	1.4156
793800.00	1.8779
793850.00	1.7420
793900.00	2.6605
793950.00	2.6640
794000.00	3.0116
794050.00	3.1789
794100.00	3.5078
794150.00	3.7972
794200.00	3.9040
794250.00	4.1787
794300.00	4.6510
794350.00	4.5401
794400.00	4.9748
794450.00	5.0000
794500.00	5.0000
794550.00	5.0000
794600.00	5.0000
794650.00	5.0000
794700.00	5.0000
794750.00	4.8500
794800.00	4.6693
794850.00	4.3427
794900.00	3.9462
794950.00	3.4487
795000.00	2.8929
795050.00	2.5548
795100.00	1.9715
795150.00	1.4597
795200.00	1.2768
795250.00	0.7267
795300.00	0.5894
795350.00	0.4064
795400.00	0.3022
795450.00	0.2064
795500.00	0.1817
795550.00	0.3065
795600.00	0.4801
795650.00	0.4946
795700.00	1.1226
795750.00	1.3706
795800.00	1.7567
795850.00	1.9617
795900.00	2.3681
795950.00	2.4253
796000.00	2.7399
796050.00	2.8596
796100.00	3.4049
796150.00	3.5817
796200.00	3.8093
796250.00	4.1910
796300.00	4.3210
796350.00	4.4054
796400.00	5.0000
796450.00	4.9104
796500.00	4.8998
796550.00	5.0000
796600.00	5.0000
796650.00	5.0000
796700.00	5.0000
796750.00	4.6931
796800.00	4.6411
796850.00	4.0120
796900.00	3.6991
796950.00	3.3066
797000.00	2.8316
797050.00	2.3369
797100.00	1.6454
797150.00	1.2032
797200.00	0.4782
797250.00	0.3865
797300.00	0.2506
797350.00	0.0208
797400.00	0.0000
797450.00	0.0000
797500.00	0.0000
797550.00	0.0000
797600.00	0.0767
797650.00	0.2384
797700.00	0.7248
797750.00	0.9854
797800.00	1.3365
797850.00	1.5282
797900.00	1.8804
797950.00	1.9256
798000.00	2.5194
798050.00	2.7608
798100.00	2.8796
798150.00	3.2514
798200.00	3.4756
798250.00	3.9511
798300.00	3.8334
798350.00	4.2064
798400.00	4.2202
798450.00	4.4394
798500.00	4.6562
798550.00	4.6659
798600.00	4.7006
798650.00	4.6847
798700.00	4.4563
798750.00	4.4166
798800.00	3.9938
798850.00	3.6686
798900.00	3.3126
798950.00	2.8377
799000.00	2.3976
799050.00	1.8557
799100.00	1.3788
799150.00	0.8160
799200.00	0.3057
799250.00	0.0000
799300.00	0.0000
799350.00	0.0000
799400.00	0.0000
799450.00	0.0000
799500.00	0.0000
799550.00	0.0000
799600.00	0.0000
799650.00	0.0806
799700.00	0.5703
799750.00	0.7923
799800.00	0.9893
799850.00	1.1220
799900.00	1.5169
799950.00	2.1531
800000.00	2.2433
800050.00	2.2498
800100.00	2.2618
800150.00	2.0456
800200.00	2.2379
800250.00	2.1451
800300.00	2.2605
800350.00	2.2103
800400.00	2.1678
800450.00	2.3999
800500.00	2.6329
800550.00	2.7089
800600.00	2.7615
800650.00	2.9420
800700.00	2.8574
800750.00	2.9003
800800.00	2.8075
800850.00	2.9103
800900.00	2.7223
800950.00	2.4797
801000.00	2.2033
801050.00	2.3376
801100.00	1.9384
801150.00	1.8713
801200.00	2.0040
801250.00	1.7105
801300.00	1.7411
801350.00	1.4608
801400.00	1.6760
801450.00	1.6137
801500.00	1.7518
801550.00	2.0731
801600.00	1.9346
801650.00	2.1113
801700.00	2.1345
801750.00	2.4672
801800.00	2.3881
801850.00	2.6461
801900.00	2.3657
801950.00	2.6448
802000.00	2.4969
802050.00	2.6442
802100.00	2.5330
802150.00	2.4530
802200.00	2.4661
802250.00	2.4247
802300.00	2.6646
802350.00	2.4997
802400.00	2.6773
802450.00	2.8519
802500.00	3.1150
802550.00	3.0316
802600.00	3.1052
802650.00	3.2486
802700.00	3.0192
802750.00	3.1402
802800.00	3.2144
802850.00	3.1078
802900.00	2.8961
802950.00	3.0531
803000.00	2.8192
803050.00	2.6297
803100.00	2.3537
803150.00	2.2827
803200.00	2.1946
803250.00	1.9940
803300.00	2.0124
803350.00	1.8407
803400.00	1.9691
803450.00	2.1562
803500.00	2.2626
803550.00	2.3946
803600.00	2.4044
803650.00	2.5120
803700.00	2.5849
803750.00	2.5359
803800.00	2.6820
803850.00	2.8867
803900.00	2.9294
803950.00	3.1218
804000.00	3.0997
804050.00	2.8360
804100.00	2.9884
804150.00	2.8089
804200.00	2.9362
804250.00	2.9579
804300.00	3.0399
804350.00	2.8852
804400.00	3.1415
804450.00	2.8875
804500.00	3.3697
804550.00	3.3133
804600.00	3.4080
804650.00	3.2356
804700.00	3.4757
804750.00	3.6907
804800.00	3.4417
804850.00	3.5017
804900.00	3.3041
804950.00	3.2783
805000.00	3.0002
805050.00	2.6786
805100.00	2.6097
805150.00	2.6193
805200.00	2.3345
805250.00	2.1415
805300.00	2.3471
805350.00	2.1803
805400.00	2.1478
805450.00	2.1369
805500.00	2.2694
805550.00	2.3811
805600.00	2.1496
805650.00	2.5841
805700.00	2.6351
805750.00	2.6955
805800.00	2.8098
805850.00	2.6970
805900.00	2.6898
805950.00	3.0531
806000.00	2.9357
806050.00	2.5544
806100.00	2.7339
806150.00	2.8721
806200.00	2.7085
806250.00	2.8860
806300.00	2.8800
806350.00	2.6326
806400.00	2.8416
806450.00	2.8857
806500.00	2.8631
806550.00	2.9460
806600.00	3.1046
806650.00	3.1850
806700.00	3.3273
806750.00	3.4137
806800.00	3.3045
806850.00	3.2459
806900.00	2.9979
806950.00	2.9434
807000.00	2.6703
807050.00	2.4394
807100.00	2.5237
807150.00	1.8322
807200.00	1.7265
807250.00	1.8702
807300.00	1.7058
807350.00	1.5228
807400.00	1.5704
807450.00	1.6286
807500.00	1.9235
807550.00	2.0639
807600.00	2.2318
807650.00	1.9645
807700.00	2.1041
807750.00	2.1927
807800.00	2.5935
807850.00	2.5360
807900.00	2.5151
807950.00	2.5274
808000.00	2.4675
808050.00	2.3015
808100.00	2.4553
808150.00	2.3336
808200.00	2.1869
808250.00	2.3941
808300.00	2.2916
808350.00	2.4119
808400.00	2.4340
808450.00	2.6379
808500.00	2.6494
808550.00	2.6098
808600.00	2.8378
808650.00	2.9053
808700.00	2.9588
808750.00	3.0206
808800.00	2.7809
808850.00	2.8525
808900.00	2.4443
808950.00	2.4832
809000.00	2.2874
809050.00	2.3043
809100.00	1.9218
809150.00	1.8359
809200.00	1.3981
809250.00	1.4476
809300.00	1.3093
809350.00	1.6735
809400.00	1.3066
809450.00	1.4466
809500.00	1.5387
809550.00	1.4440
809600.00	1.6978
809650.00	1.9394
809700.00	2.0241
809750.00	1.8449
809800.00	2.1373
809850.00	2.3857
809900.00	2.3643
809950.00	2.4454
810000.00	2.1668
810050.00	2.4121
810100.00	2.2225
810150.00	2.3930
810200.00	2.1895
810250.00	1.9498
810300.00	2.3272
810350.00	2.2264
810400.00	2.3114
810450.00	2.2768
810500.00	2.7506
810550.00	2.5991
810600.00	2.9468
810650.00	2.7825
810700.00	2.7705
810750.00	3.0519
810800.00	2.8563
810850.00	2.7878
810900.00	2.5335
810950.00	2.4916
811000.00	2.4335
811050.00	2.0491
811100.00	1.9630
811150.00	1.8122
811200.00	1.7297
811250.00	1.7919
811300.00	1.5117
811350.00	1.4426
811400.00	1.8771
811450.00	1.5586
811500.00	1.6850
811550.00	1.7877
811600.00	1.9348
811650.00	2.1183
811700.00	2.3534
811750.00	2.4091
811800.00	2.5847
811850.00	2.6486
811900.00	2.5888
811950.00	2.6241
812000.00	2.7072
812050.00	2.4232
812100.00	2.8344
812150.00	2.4558
812200.00	2.4704
812250.00	2.3813
812300.00	2.4222
812350.00	2.7425
812400.00	2.9818
812450.00	2.7424
812500.00	2.9630
812550.00	3.0592
812600.00	3.2543
812650.00	3.4820
812700.00	3.4506
812750.00	3.2554
812800.00	3.3229
812850.00	3.2687
812900.00	3.0858
812950.00	2.8186
813000.00	2.6921
813050.00	2.7506
813100.00	2.5872
813150.00	2.2482
813200.00	2.1642
813250.00	2.1695
813300.00	1.7545
813350.00	1.8827
813400.00	2.1995
813450.00	2.0550
813500.00	1.9792
813550.00	2.2494
813600.00	2.4927
813650.00	2.2026
813700.00	2.6599
813750.00	2.7081
813800.00	2.6464
813850.00	2.9167
813900.00	2.9260
813950.00	2.9495
814000.00	2.9001
814050.00	2.7958
814100.00	2.7156
814150.00	2.7832
814200.00	2.9574
814250.00	2.8892
814300.00	2.8825
814350.00	2.8195
814400.00	2.9749
814450.00	3.2007
814500.00	3.2748
814550.00	3.2591
814600.00	3.0950
814650.00	3.3991
814700.00	3.4644
814750.00	3.4192
814800.00	3.4433
814850.00	3.5140
814900.00	3.2955
814950.00	3.2695
815000.00	2.7962
815050.00	2.7538
815100.00	2.3702
815150.00	2.3759
815200.00	2.1493
815250.00	2.3093
815300.00	2.1256
815350.00	2.1629
815400.00	1.9982
815450.00	1.9765
815500.00	2.0556
815550.00	2.3214
815600.00	2.6288
815650.00	2.5862
815700.00	2.6094
815750.00	2.7328
815800.00	2.8295
815850.00	3.1269
815900.00	3.0544
815950.00	2.9347
816000.00	2.8934
816050.00	2.8798
816100.00	2.8623
816150.00	2.7168
816200.00	2.6408
816250.00	2.8605
816300.00	2.7566
816350.00	2.9092
816400.00	3.0564
816450.00	3.0019
816500.00	3.0728
816550.00	3.5045
816600.00	3.2261
816650.00	3.1311
816700.00	3.2596
816750.00	3.4746
816800.00	3.0876
816850.00	3.0656
816900.00	3.1627
816950.00	2.8385
817000.00	2.6749
817050.00	2.6212
817100.00	2.2100
817150.00	1.9356
817200.00	1.7846
817250.00	1.8941
817300.00	1.7687
817350.00	1.6121
817400.00	1.5579
817450.00	1.7071
817500.00	1.9504
817550.00	1.8181
817600.00	1.9555
817650.00	2.0123
817700.00	2.2241
817750.00	2.4056
817800.00	2.6927
817850.00	2.5120
817900.00	2.4990
817950.00	2.6034
818000.00	2.5578
818050.00	2.3667
818100.00	2.6699
818150.00	2.3530
818200.00	2.3593
818250.00	2.3913
818300.00	2.3842
818350.00	2.5676
818400.00	2.3782
818450.00	2.6249
818500.00	2.6428
818550.00	2.8338
818600.00	2.7734
818650.00	2.8207
818700.00	2.9853
818750.00	2.9392
818800.00	2.7564
818850.00	2.9338
818900.00	2.7392
818950.00	2.4887
819000.00	2.2641
819050.00	2.1742
819100.00	2.0198
819150.00	1.5717
819200.00	1.6546
819250.00	1.5681
819300.00	1.1286
819350.00	1.4000
819400.00	1.4699
819450.00	1.5075
819500.00	1.6198
819550.00	1.5955
819600.00	1.6361
819650.00	1.6748
819700.00	2.1449
819750.00	2.2053
819800.00	2.3456
819850.00	2.1762
819900.00	2.3901
819950.00	2.1189
820000.00	2.1808
820050.00	2.2735
820100.00	2.3074
820150.00	2.4035
820200.00	2.1602
820250.00	2.0916
820300.00	2.1152
820350.00	2.1971
820400.00	2.6231
820450.00	2.5420
820500.00	2.6895
820550.00	2.6329
820600.00	2.7576
820650.00	2.9181
820700.00	2.8212
820750.00	2.8586
820800.00	2.7841
820850.00	2.7418
820900.00	2.6932
820950.00	2.4479
821000.00	2.4163
821050.00	2.2391
821100.00	2.0062
821150.00	1.7634
821200.00	1.7343
821250.00	1.5538
821300.00	1.5533
821350.00	1.6572
821400.00	1.3972
821450.00	1.8714
821500.00	1.6992
821550.00	1.8800
821600.00	1.8777
821650.00	2.2460
821700.00	2.2278
821750.00	2.3133
821800.00	2.3863
821850.00	2.4911
821900.00	2.6139
821950.00	2.5997
822000.00	2.5693
822050.00	2.4711
822100.00	2.4423
822150.00	2.4620
822200.00	2.5677
822250.00	2.6062
822300.00	2.6597
822350.00	2.6254
822400.00	2.7554
822450.00	2.7902
822500.00	2.7123
822550.00	3.0068
822600.00	3.0892
822650.00	3.0911
822700.00	3.2000
822750.00	3.3002
822800.00	3.1234
822850.00	3.1080
822900.00	3.2740
822950.00	2.7578
823000.00	2.7660
823050.00	2.4729
823100.00	2.3468
823150.00	2.2494
823200.00	2.0143
823250.00	2.0947
823300.00	2.1212
823350.00	2.0372
823400.00	2.0803
823450.00	1.8535
823500.00	2.0856
823550.00	2.2914
823600.00	2.4747
823650.00	2.7186
823700.00	2.7670
823750.00	2.8603
823800.00	3.1595
823850.00	2.9184
823900.00	2.9077
823950.00	2.9737
824000.00	2.8321
824050.00	2.9265
824100.00	2.6829
824150.00	2.8026
824200.00	2.8405
824250.00	2.9752
824300.00	3.0241
824350.00	2.8287
824400.00	3.2689
824450.00	3.1300
824500.00	3.2430
824550.00	3.1222
824600.00	3.3340
824650.00	3.6061
824700.00	3.5427
824750.00	3.5410
824800.00	3.5202
824850.00	3.2429
824900.00	3.2884
824950.00	3.3197
825000.00	3.1076
825050.00	2.7754
825100.00	2.7905
825150.00	2.2760
825200.00	2.1581
825250.00	2.3791
825300.00	2.1458
825350.00	2.0065
825400.00	2.0431
825450.00	2.0020
825500.00	2.2149
825550.00	2.3132
825600.00	2.4139
825650.00	2.3975
825700.00	2.6861
825750.00	2.6919
825800.00	2.7149
825850.00	3.0358
825900.00	3.1667
825950.00	3.1366
826000.00	2.9583
826050.00	2.8120
826100.00	2.7946
826150.00	2.8151
826200.00	2.6917
826250.00	2.8949
826300.00	2.5097
826350.00	2.7599
826400.00	2.9550
826450.00	2.8381
826500.00	3.0010
826550.00	3.1917
826600.00	3.3835
826650.00	3.1067
826700.00	3.1292
826750.00	3.1749
826800.00	3.0584
826850.00	2.9799
826900.00	2.9132
826950.00	3.0191
827000.00	2.6507
827050.00	2.4961
827100.00	2.1814
827150.00	2.1878
827200.00	2.1764
827250.00	1.7177
827300.00	1.9446
827350.00	1.7389
827400.00	1.6990
827450.00	1.7876
827500.00	1.8632
827550.00	2.1412
827600.00	2.0974
827650.00	2.2201
827700.00	2.2176
827750.00	2.4657
827800.00	2.3240
827850.00	2.4990
827900.00	2.8514
827950.00	2.1993
828000.00	2.5023
828050.00	2.4687
828100.00	2.3663
828150.00	2.3314
828200.00	2.3419
828250.00	2.2949
828300.00	2.3693
828350.00	2.3261
828400.00	2.6917
828450.00	2.5007
828500.00	2.6914
828550.00	2.6356
828600.00	2.9111
828650.00	2.9508
828700.00	2.9478
828750.00	2.7730
828800.00	2.7646
828850.00	2.9747
828900.00	2.5596
828950.00	2.5745
829000.00	2.2070
829050.00	2.2515
829100.00	1.8582
829150.00	1.6474
829200.00	1.5240
829250.00	1.4233
829300.00	1.4595
829350.00	1.3848
829400.00	1.2552
829450.00	1.4344
829500.00	1.3863
829550.00	1.7120
829600.00	1.8601
829650.00	1.8879
829700.00	2.0464
829750.00	2.3312
829800.00	2.1864
829850.00	2.1499
829900.00	2.3632
829950.00	2.1633
830000.00	2.2598
830050.00	2.1866
830100.00	2.1436
830150.00	2.1720
830200.00	2.2970
830250.00	2.3282
830300.00	2.3364
830350.00	2.3200
830400.00	2.3257
830450.00	2.1683
830500.00	2.6001
830550.00	2.3881
830600.00	2.5270
830650.00	2.8148
830700.00	2.9136
830750.00	2.8394
830800.00	3.0493
830850.00	2.8509
830900.00	2.6574
830950.00	2.7129
831000.00	2.5698
831050.00	2.2665
831100.00	1.9346
831150.00	1.7967
831200.00	1.5481
831250.00	1.6093
831300.00	1.4217
831350.00	1.4859
831400.00	1.5788
831450.00	1.3725
831500.00	1.5563
831550.00	1.7698
831600.00	1.9617
831650.00	2.0497
831700.00	2.2104
831750.00	2.2759
831800.00	2.2815
831850.00	2.4592
831900.00	2.5382
831950.00	2.5417
832000.00	2.5875
832050.00	2.6068
832100.00	2.6164
832150.00	2.4412
832200.00	2.3234
832250.00	2.6793
832300.00	2.6103
832350.00	2.5110
832400.00	2.7427
832450.00	2.9386
832500.00	3.1289
832550.00	3.0628
832600.00	3.2614
832650.00	3.0706
832700.00	3.2637
832750.00	3.2438
832800.00	3.3005
832850.00	3.3867
832900.00	3.1182
832950.00	2.8376
833000.00	2.6364
833050.00	2.8103
833100.00	2.4987
833150.00	2.3269
833200.00	2.0916
833250.00	2.0579
833300.00	1.8406
833350.00	1.9827
833400.00	1.8164
833450.00	1.9760
833500.00	2.0376
833550.00	1.8444
833600.00	2.3285
833650.00	2.4003
833700.00	2.6135
833750.00	2.7530
833800.00	3.0556
833850.00	2.9435
833900.00	2.9825
833950.00	3.0118
834000.00	3.0466
834050.00	2.9729
834100.00	2.9240
834150.00	2.9515
834200.00	2.5631
834250.00	3.1119
834300.00	3.0816
834350.00	2.9704
834400.00	2.8502
834450.00	3.2575
834500.00	3.1309
834550.00	3.3804
834600.00	3.2545
834650.00	3.7473
834700.00	3.3493
834750.00	3.5363
834800.00	3.2383
834850.00	3.4111
834900.00	3.2490
834950.00	3.2872
835000.00	2.9261
835050.00	2.9271
835100.00	2.4800
835150.00	2.3933
835200.00	2.2433
835250.00	2.2150
835300.00	2.1206
835350.00	2.1278
835400.00	2.0818
835450.00	2.1782
835500.00	2.0740
835550.00	2.3362
835600.00	2.6045
835650.00	2.3351
835700.00	2.7130
835750.00	2.8367
835800.00	3.0086
835850.00	2.9709
835900.00	2.9184
835950.00	2.9551
836000.00	2.7920
836050.00	2.7974
836100.00	2.6428
836150.00	2.9448
836200.00	2.7961
836250.00	2.6267
836300.00	2.7865
836350.00	2.9345
836400.00	2.9780
836450.00	2.8282
836500.00	2.6537
836550.00	3.1679
836600.00	3.0949
836650.00	3.3366
836700.00	3.4074
836750.00	3.4220
836800.00	3.4523
836850.00	3.3042
836900.00	3.2399
836950.00	3.0365
837000.00	2.8641
837050.00	2.4875
837100.00	2.1413
837150.00	2.4097
837200.00	1.9588
837250.00	1.9717
837300.00	1.6716
837350.00	1.8109
837400.00	1.4036
837450.00	1.6903
837500.00	1.8046
837550.00	1.9739
837600.00	2.1637
837650.00	2.0238
837700.00	2.3473
837750.00	2.5122
837800.00	2.7204
837850.00	2.5707
837900.00	2.4503
837950.00	2.3472
838000.00	2.6938
838050.00	2.5245
838100.00	2.3910
838150.00	2.1616
838200.00	2.2192
838250.00	2.4009
838300.00	2.3851
838350.00	2.1510
838400.00	2.5249
838450.00	2.3427
838500.00	2.7855
838550.00	2.7409
838600.00	2.7436
838650.00	2.9816
838700.00	2.9399
838750.00	3.0552
838800.00	2.8645
838850.00	2.7890
838900.00	2.6170
838950.00	2.5292
839000.00	2.5241
839050.00	2.0702
839100.00	2.0183
839150.00	1.6573
839200.00	1.3615
839250.00	1.5147
839300.00	1.4553
839350.00	1.3633
839400.00	1.2071
839450.00	1.4743
839500.00	1.5555
839550.00	1.5281
839600.00	1.5985
839650.00	1.8605
839700.00	2.0922
839750.00	2.1710
839800.00	2.0997
839850.00	2.2796
839900.00	2.4001
839950.00	2.1585
840000.00	2.2927
840050.00	2.4192
840100.00	2.0748
840150.00	2.3406
840200.00	2.3834
840250.00	2.1688
840300.00	2.1841
840350.00	2.4036
840400.00	2.3342
840450.00	2.1688
840500.00	2.5441
840550.00	2.7180
840600.00	2.8466
840650.00	2.7285
840700.00	2.8495
840750.00	3.0108
840800.00	2.8579
840850.00	2.6120
840900.00	2.8358
840950.00	2.5208
841000.00	2.5130
841050.00	2.0375
841100.00	2.0131
841150.00	1.9239
841200.00	1.7112
841250.00	1.4724
841300.00	1.2613
841350.00	1.7082
841400.00	1.5773
841450.00	1.7506
841500.00	1.8194
841550.00	1.9022
841600.00	1.9295
841650.00	2.1677
841700.00	2.4148
841750.00	2.3706
841800.00	2.6836
841850.00	2.3434
841900.00	2.3709
841950.00	2.6975
842000.00	2.4759
842050.00	2.8017
842100.00	2.6951
842150.00	2.7078
842200.00	2.6186
842250.00	2.4162
842300.00	2.3649
842350.00	2.8050
842400.00	2.5294
842450.00	3.0006
842500.00	3.0017
842550.00	3.0236
842600.00	3.1873
842650.00	3.2716
842700.00	3.2438
842750.00	3.4551
842800.00	3.4264
842850.00	3.2120
842900.00	3.0162
842950.00	3.1069
843000.00	2.5453
843050.00	2.6661
843100.00	2.5258
843150.00	2.1737
843200.00	2.2497
843250.00	2.0226
843300.00	1.8936
843350.00	2.0518
843400.00	1.8271
843450.00	2.1234
843500.00	1.8768
843550.00	2.2696
843600.00	2.3754
843650.00	2.4434
843700.00	2.6855
843750.00	2.7432
843800.00	2.9700
843850.00	2.9741
843900.00	2.9967
843950.00	2.9874
844000.00	2.8853
844050.00	2.8821
844100.00	2.9199
844150.00	2.8453
844200.00	2.9877
844250.00	2.8724
844300.00	2.9359
844350.00	2.7760
844400.00	3.1329
844450.00	3.0425
844500.00	3.0891
844550.00	3.5139
844600.00	3.4921
844650.00	3.5974
844700.00	3.5769
844750.00	3.5169
844800.00	3.4594
844850.00	3.5095
844900.00	3.4359
844950.00	3.1425
845000.00	3.2259
845050.00	2.7668
845100.00	2.4356
845150.00	2.2205
845200.00	2.0722
845250.00	2.1059
845300.00	2.0486
845350.00	2.1231
845400.00	2.0463
845450.00	2.2000
845500.00	2.1871
845550.00	2.2911
845600.00	2.3422
845650.00	2.7074
845700.00	2.4706
845750.00	2.7916
845800.00	2.8114
845850.00	2.9776
845900.00	2.9039
845950.00	2.9045
846000.00	2.8482
846050.00	3.0111
846100.00	2.8033
846150.00	3.0028
846200.00	2.7748
846250.00	2.7392
846300.00	2.7365
846350.00	2.8631
846400.00	2.7882
846450.00	2.9570
846500.00	3.0308
846550.00	3.1595
846600.00	3.2433
846650.00	3.3102
846700.00	3.3047
846750.00	3.4767
846800.00	3.2936
846850.00	3.4686
846900.00	3.0359
846950.00	2.9861
847000.00	2.6010
847050.00	2.6605
847100.00	2.2115
847150.00	2.1665
847200.00	1.9196
847250.00	1.8785
847300.00	1.7095
847350.00	1.6005
847400.00	1.6644
847450.00	1.9246
847500.00	1.8725
847550.00	1.7637
847600.00	2.1665
847650.00	2.0482
847700.00	2.3574
847750.00	2.4314
847800.00	2.5128
847850.00	2.7083
847900.00	2.4060
847950.00	2.5731
848000.00	2.6254
848050.00	2.3589
848100.00	2.3042
848150.00	2.3215
848200.00	2.3699
848250.00	2.1559
848300.00	2.4088
848350.00	2.2156
848400.00	2.6042
848450.00	2.5926
848500.00	2.8526
848550.00	2.7961
848600.00	2.7626
848650.00	2.7669
848700.00	2.9261
848750.00	2.8926
848800.00	2.9972
848850.00	2.6609
848900.00	2.8938
848950.00	2.6506
849000.00	2.2959
849050.00	2.3463
849100.00	1.8466
849150.00	1.7877
849200.00	1.4563
849250.00	1.7114
849300.00	1.2132
849350.00	1.2036
849400.00	1.3104
849450.00	1.5965
849500.00	1.6381
849550.00	1.6494
849600.00	1.8832
849650.00	1.8769
849700.00	2.0645
849750.00	2.3192
849800.00	2.1758
849850.00	2.1712
849900.00	2.3501
849950.00	2.3881
850000.00	2.2983
850050.00	2.3788
850100.00	2.2036
850150.00	2.2173
850200.00	2.2340
850250.00	2.2300
850300.00	2.4189
850350.00	2.3240
850400.00	2.3201
850450.00	2.5145
850500.00	2.6770
850550.00	2.7545
850600.00	2.8440
850650.00	2.6545
850700.00	2.5827
850750.00	3.0466
850800.00	2.9177
850850.00	2.7929
850900.00	2.7706
850950.00	2.7778
851000.00	2.5517
851050.00	2.3204
851100.00	1.9213
851150.00	1.7719
851200.00	1.4353
851250.00	1.6904
851300.00	1.6808
851350.00	1.6682
851400.00	1.6286
851450.00	1.5921
851500.00	1.6402
851550.00	1.7316
851600.00	1.9484
851650.00	1.9916
851700.00	2.4536
851750.00	2.2043
851800.00	2.4318
851850.00	2.2910
851900.00	2.5993
851950.00	2.5787
852000.00	2.5313
852050.00	2.4446
852100.00	2.5349
852150.00	2.4519
852200.00	2.4961
852250.00	2.7616
852300.00	2.5847
852350.00	2.6895
852400.00	2.6536
852450.00	2.7163
